dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.307956,22.851232,1.706016,5.053476,7.486631,0.000000,6.148937
0.010000,4.358389,22.844274,1.756925,5.128342,7.486631,0.000000,6.143183
0.010000,4.409519,22.836912,1.808583,5.203209,7.486631,-0.000000,6.137135
0.010000,4.461339,22.829121,1.860989,5.278075,7.486631,0.000000,6.130772
0.010000,4.513852,22.820876,1.914144,5.352941,7.486631,-0.000000,6.124068
0.010000,4.567046,22.812148,1.968048,5.427807,7.486631,0.000000,6.116999
0.010000,4.620911,22.802908,2.022701,5.502674,7.486631,0.000000,6.109534
0.010000,4.675435,22.793123,2.078102,5.577540,7.486631,-0.000000,6.101644
0.010000,4.730624,22.782756,2.134251,5.652406,7.486631,0.000000,6.093289
0.010000,4.786452,22.771770,2.191150,5.727273,7.486631,0.000000,6.084433
0.010000,4.842910,22.760125,2.248797,5.802139,7.486631,-0.000000,6.075029
0.010000,4.899980,22.747775,2.307193,5.877005,7.486631,0.000000,6.065028
0.010000,4.957658,22.734668,2.366337,5.951872,7.486631,-0.000000,6.054373
0.010000,5.015913,22.720755,2.426230,6.026738,7.486631,0.000000,6.043002
0.010000,5.074725,22.705975,2.486872,6.101604,7.486631,0.000000,6.030842
0.010000,5.134066,22.690265,2.548262,6.176471,7.486631,-0.000000,6.017814
0.010000,5.193914,22.673554,2.610401,6.251337,7.486631,0.000000,6.003824
0.010000,5.254235,22.655763,2.673289,6.326203,7.486631,-0.000000,5.988765
0.010000,5.314985,22.636807,2.736925,6.401070,7.486631,0.000000,5.972520
0.010000,5.376109,22.616595,2.801310,6.475936,7.486631,0.000000,5.954952
0.010000,5.437568,22.595018,2.866444,6.550802,7.486631,-0.000000,5.935899
0.010000,5.499284,22.571963,2.932326,6.625668,7.486631,0.000000,5.915184
0.010000,5.561179,22.547302,2.998957,6.700535,7.486631,0.000000,5.892597
0.010000,5.623166,22.520891,3.066337,6.775401,7.486631,-0.000000,5.867896
0.010000,5.685125,22.492577,3.134465,6.850267,7.486631,0.000000,5.840809
0.010000,5.746930,22.462181,3.203342,6.925134,7.486631,-0.000000,5.811020
0.010000,5.808418,22.429515,3.272968,7.000000,7.486631,0.000000,5.778170
0.010000,5.869383,22.394374,3.343342,7.074866,7.486631,0.000000,5.741868
0.010000,5.929597,22.356530,3.414465,7.149733,7.486631,0.000000,5.701669
0.010000,5.988769,22.315747,3.486337,7.224599,7.486631,-0.000000,5.657110
0.010000,6.046558,22.271780,3.558957,7.299465,7.486631,0.000000,5.607718
0.010000,6.102551,22.224389,3.632326,7.374332,7.486631,0.000000,5.553059
0.010000,6.156275,22.173343,3.706444,7.449198,7.486631,0.000000,5.492785
0.010000,6.207176,22.118464,3.781310,7.524064,7.486631,0.000000,5.426746
0.010000,6.254649,22.059628,3.856925,7.598930,7.486631,-0.000000,5.355070
0.010000,6.298047,21.996819,3.933289,7.673797,7.486631,0.000000,5.278303
0.010000,6.336733,21.930138,4.010401,7.748663,7.486631,-0.000000,5.197454
0.010000,6.370127,21.859828,4.088262,7.823529,7.486631,0.000000,5.114006
0.010000,6.397768,21.786264,4.166872,7.898396,7.486631,-0.000000,5.029780
