dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.049566,23.738538,2.420634,6.704975,12.936306,46.602541,6.075029
0.010000,5.116411,23.724073,2.489026,6.839193,13.421736,48.543016,6.065028
0.010000,5.184478,23.708605,2.558829,6.980273,14.108014,68.627770,6.054373
0.010000,5.253793,23.692049,2.630094,7.126478,14.620568,51.255371,6.043002
0.010000,5.324399,23.674305,2.702894,7.280070,15.359147,73.857948,6.030842
0.010000,5.396334,23.655261,2.777308,7.441346,16.127632,76.848431,6.017814
0.010000,5.469656,23.634786,2.853435,7.612694,17.134744,100.711280,6.003824
0.010000,5.544419,23.612734,2.931383,7.794802,18.210874,107.612982,5.988765
0.010000,5.620677,23.588937,3.011267,7.988467,19.366470,115.559592,5.972520
0.010000,5.698480,23.563209,3.093213,8.194609,20.614154,124.768401,5.954952
0.010000,5.777915,23.535318,3.177403,8.418969,22.435997,182.184338,5.935899
0.010000,5.859035,23.505011,3.264000,8.659646,24.067778,163.178017,5.915184
0.010000,5.941912,23.471987,3.353213,8.921376,26.172921,210.514359,5.892597
0.010000,6.026621,23.435890,3.445293,9.207946,28.657070,248.414901,5.867896
0.010000,6.113213,23.396314,3.540500,9.520715,31.276909,261.983858,5.840809
0.010000,6.201746,23.352767,3.639164,9.866400,34.568422,329.151346,5.811020
0.010000,6.292238,23.304682,3.741638,10.247373,38.097370,352.894763,5.778170
0.010000,6.384648,23.251405,3.848306,10.666866,41.949265,385.189530,5.741868
0.010000,6.478889,23.192161,3.959622,11.131514,46.464783,451.551817,5.701669
0.010000,6.574738,23.126081,4.076042,11.642062,51.054790,459.000623,5.657110
0.010000,6.671820,23.052195,4.198042,12.199968,55.790671,473.588175,5.607718
0.010000,6.769515,22.969479,4.326050,12.800829,60.086045,429.537364,5.553059
0.010000,6.866911,22.876904,4.460423,13.437330,63.650095,356.404970,5.492785
0.010000,6.962691,22.773596,4.601301,14.087723,65.039304,138.920924,5.426746
0.010000,7.055140,22.658972,4.748561,14.726045,63.832193,-120.711111,5.355070
0.010000,7.142146,22.533006,4.901654,15.309242,58.319672,-551.252058,5.278303
0.010000,7.221377,22.396404,5.059570,15.791690,48.244819,-1007.485290,5.197454
0.010000,7.290557,22.250736,5.220832,16.126111,33.442100,-1480.271920,5.114006
0.010000,7.347821,22.098353,5.383619,16.278733,15.262183,-1817.991684,5.029780
0.010000,7.392030,21.942112,5.545994,16.237501,-4.123125,-1938.530794,4.946716
0.010000,7.422922,21.784945,5.706168,16.017375,-22.012672,-1788.954729,4.866606
0.010000,7.441058,21.629451,5.862716,15.654807,-36.256735,-1424.406344,4.790876
0.010000,7.447591,21.477625,6.014683,15.196692,-45.811520,-955.478442,4.720481
0.010000,7.443993,21.330767,6.161585,14.690223,-50.646865,-483.534530,4.655906
0.010000,7.431800,21.189547,6.303330,14.174475,-51.574853,-92.798758,4.597242
0.010000,7.412454,21.054150,6.440102,13.677207,-49.726812,184.804065,4.544305
0.010000,7.387215,20.924431,6.572253,13.215149,-46.205765,352.104706,4.496739
0.010000,7.357136,20.800038,6.700232,12.797876,-41.727342,447.842325,4.454098
0.010000,7.323073,20.680523,6.824506,12.427364,-37.051194,467.614818,4.415913
0.010000,7.285712,20.565402,6.945538,12.103200,-32.416422,463.477187,4.381720
0.010000,7.245596,20.454198,7.063756,11.821896,-28.130371,428.605033,4.351090
0.010000,7.203158,20.346459,7.179552,11.579565,-24.233089,389.728203,4.323633
0.010000,7.158742,20.241772,7.293272,11.371960,-20.760453,347.263593,4.299001
0.010000,7.112623,20.139766,7.405219,11.194713,-17.724757,303.569617,4.276893
0.010000,7.065028,20.040113,7.515654,11.043555,-15.115806,260.895129,4.257042
0.010000,7.016137,19.942517,7.624812,10.915729,-12.782616,233.319010,4.239222
0.010000,6.966108,19.846722,7.732883,10.807153,-10.857537,192.507835,4.223234
0.010000,6.915070,19.752502,7.840039,10.715605,-9.154821,170.271676,4.208911
0.010000,6.863135,19.659654,7.946425,10.638581,-7.702416,145.240489,4.196108
0.010000,6.810405,19.568002,8.052163,10.573795,-6.478572,122.384380,4.184702
0.010000,6.756968,19.477393,8.157356,10.519278,-5.451762,102.680961,4.174589
0.010000,6.702908,19.387686,8.262093,10.473690,-4.558744,89.301887,4.165680
0.010000,6.648302,19.298759,8.366447,10.435461,-3.822948,73.579551,4.157903
0.010000,6.593225,19.210502,8.470480,10.403257,-3.220343,60.260489,4.151196
0.010000,6.537748,19.122819,8.574239,10.375905,-2.735210,48.513307,4.145512
0.010000,6.481944,19.035624,8.677762,10.352321,-2.358359,37.685078,4.140813
0.010000,6.425886,18.948841,8.781077,10.331474,-2.084713,27.364606,4.137071
0.010000,6.369648,18.862401,8.884201,10.312383,-1.909121,17.559251,4.134267
0.010000,6.313308,18.776245,8.987143,10.294196,-1.818759,9.036147,4.132395
0.010000,6.256947,18.690321,9.089902,10.275886,-1.830915,-1.215617,4.131455
0.010000,6.200652,18.604587,9.192466,10.256482,-1.940424,-10.950865,4.131457
0.010000,6.144517,18.519005,9.294816,10.234991,-2.149084,-20.866027,4.132423
0.010000,6.088641,18.433547,9.396920,10.210324,-2.466725,-31.764097,4.134384
0.010000,6.033136,18.348196,9.498732,10.181221,-2.910354,-44.362867,4.137384
0.010000,5.978122,18.262940,9.600196,10.146447,-3.477325,-56.697101,4.141482
0.010000,5.923734,18.177783,9.701240,10.104359,-4.208793,-73.146770,4.146748
0.010000,5.870121,18.092740,9.801771,10.053162,-5.119727,-91.093479,4.153275
0.010000,5.817450,18.007843,9.901680,9.990835,-6.232708,-111.298036,4.161174
0.010000,5.765911,17.923144,10.000827,9.914758,-7.607709,-137.500154,4.170583
0.010000,5.715715,17.838722,10.099045,9.821794,-9.296341,-168.863171,4.181670
0.010000,5.667105,17.754685,10.196128,9.708301,-11.349357,-205.301579,4.194639
0.010000,5.620354,17.671185,10.291825,9.569680,-13.862132,-251.277524,4.209744
0.010000,5.575774,17.588429,10.385825,9.399954,-16.972518,-311.038613,4.227295
0.010000,5.533719,17.506694,10.477744,9.191928,-20.802621,-383.010289,4.247673
0.010000,5.494589,17.426352,10.567109,8.936469,-25.545886,-474.326523,4.271355
0.010000,5.458828,17.347900,10.653328,8.621909,-31.456044,-591.015816,4.298929
0.010000,5.426921,17.271994,10.735667,8.233916,-38.799258,-734.321355,4.331133
0.010000,5.399380,17.199509,10.813207,7.754057,-47.985920,-918.666197,4.368880
0.010000,5.376701,17.131583,10.884819,7.161152,-59.290540,-1130.462016,4.413307
0.010000,5.359295,17.069684,10.949119,6.430028,-73.112354,-1382.181432,4.465790
0.010000,5.347357,17.015619,11.004487,5.536757,-89.327114,-1621.475973,4.527954
0.010000,5.340673,16.971465,11.049143,4.465627,-107.113016,-1778.590189,4.601576
0.010000,5.338367,16.939282,11.081409,3.226614,-123.901329,-1678.831290,4.688337
0.010000,5.338728,16.920450,11.100245,1.883565,-134.304846,-1040.351668,4.789279
0.010000,5.339392,16.914626,11.106106,0.586124,-129.744091,456.075516,4.903950
0.010000,5.360390,16.814664,11.208250,10.214361,962.823652,109256.774242,4.911037
0.010000,5.387444,16.671515,11.353933,14.568330,435.396900,-52742.675151,4.887382
0.010000,5.411191,16.527404,11.499988,14.605459,3.712930,-43168.397050,4.864105
0.010000,5.431652,16.382474,11.646354,14.636673,3.121420,-59.150997,4.841264
0.010000,5.448864,16.236864,11.792979,14.662422,2.574839,-54.658113,4.818915
0.010000,5.462875,16.090702,11.939810,14.683128,2.070686,-50.415256,4.797107
0.010000,5.473751,15.944112,12.086803,14.699304,1.617590,-45.309592,4.775887
0.010000,5.481566,15.797205,12.233917,14.711461,1.215705,-40.188547,4.755294
0.010000,5.486405,15.650084,12.381119,14.720108,0.864656,-35.104907,4.735363
0.010000,5.488363,15.502839,12.528376,14.725783,0.567493,-29.716237,4.716124
0.010000,5.487540,15.355552,12.675666,14.728916,0.313301,-25.419210,4.697603
0.010000,5.484044,15.208294,12.822966,14.730001,0.108479,-20.482226,4.679819
0.010000,5.477984,15.061124,12.970260,14.729482,-0.051884,-16.036350,4.662790
0.010000,5.469477,14.914092,13.117538,14.727719,-0.176299,-12.441499,4.646527
0.010000,5.458639,14.767241,13.264788,14.725053,-0.266560,-9.026063,4.631040
0.010000,5.445588,14.620603,13.412006,14.721784,-0.326964,-6.040430,4.616334
0.010000,5.430444,14.474202,13.559188,14.718165,-0.361879,-3.491439,4.602414
0.010000,5.413324,14.328058,13.706332,14.714409,-0.375621,-1.374213,4.589279
0.010000,5.394349,14.182180,13.853439,14.710685,-0.372371,0.324986,4.576931
0.010000,5.373636,14.036574,14.000510,14.707124,-0.356109,1.626177,4.565367
0.010000,5.351303,13.891242,14.147548,14.703818,-0.330575,2.553429,4.554584
0.010000,5.327465,13.746179,14.294556,14.700826,-0.299245,3.132998,4.544581
0.010000,5.302238,13.601379,14.441538,14.698172,-0.265327,3.391830,4.535352
0.010000,5.275736,13.456830,14.588496,14.695855,-0.231763,3.356399,4.526896
0.010000,5.248091,13.312615,14.735336,14.683994,-1.186092,-95.432892,4.519214
0.010000,5.219456,13.168912,14.881866,14.652927,-3.106719,-192.062734,4.512310
0.010000,5.189986,13.025886,15.027896,14.603026,-4.990096,-188.337715,4.506186
0.010000,5.159838,12.883701,15.173242,14.534620,-6.840610,-185.051409,4.500839
0.010000,5.129148,12.742419,15.317818,14.457598,-7.702139,-86.152855,4.496263
0.010000,5.098031,12.602010,15.461634,14.381604,-7.599391,10.274800,4.492447
0.010000,5.066596,12.462442,15.604699,14.306468,-7.513592,8.579855,4.489383
0.010000,5.034950,12.323684,15.747019,14.232054,-7.441459,7.213332,4.487062
0.010000,5.003200,12.185708,15.888601,14.158185,-7.386918,5.454062,4.485480
