dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.636253,21.781711,2.032812,4.824229,1.997806,-43.019239,6.075029
0.010000,4.683550,21.771477,2.081203,4.839115,1.488633,-50.917324,6.065028
0.010000,4.730837,21.760732,2.129696,4.849254,1.013851,-47.478174,6.054373
0.010000,4.778032,21.749461,2.178218,4.852209,0.295528,-71.832339,6.043002
0.010000,4.825051,21.737645,2.226699,4.848169,-0.404023,-69.955058,6.030842
0.010000,4.871799,21.725270,2.275057,4.835743,-1.242590,-83.856727,6.017814
0.010000,4.918172,21.712323,2.323203,4.814650,-2.109278,-86.668864,6.003824
0.010000,4.964050,21.698792,2.371035,4.783178,-3.147195,-103.791658,5.988765
0.010000,5.009293,21.684677,2.418429,4.739392,-4.378568,-123.137285,5.972520
0.010000,5.053738,21.669982,2.465240,4.681122,-5.827072,-144.850441,5.954952
0.010000,5.097221,21.654718,2.511325,4.608446,-7.267522,-144.044938,5.935899
0.010000,5.139532,21.638914,2.556491,4.516602,-9.184461,-191.693928,5.915184
0.010000,5.180446,21.622617,2.600531,4.404027,-11.257463,-207.300154,5.892597
0.010000,5.219711,21.605891,2.643210,4.267890,-13.613745,-235.628233,5.867896
0.010000,5.257037,21.588840,2.684246,4.103652,-16.423741,-280.999591,5.840809
0.010000,5.292114,21.571596,2.723333,3.908646,-19.500638,-307.689762,5.811020
0.010000,5.324597,21.554348,2.760111,3.677836,-23.081008,-358.036929,5.778170
0.010000,5.354117,21.537344,2.794178,3.406695,-27.114095,-403.308722,5.741868
0.010000,5.380305,21.520900,2.825101,3.092245,-31.444964,-433.086923,5.701669
0.010000,5.402800,21.505414,2.852410,2.730994,-36.125144,-468.018037,5.657110
0.010000,5.421296,21.491366,2.875637,2.322642,-40.835209,-471.006433,5.607718
0.010000,5.435587,21.479299,2.894341,1.870424,-45.221786,-438.657681,5.553059
0.010000,5.445640,21.469783,2.908184,1.384301,-48.612283,-339.049723,5.492785
0.010000,5.451661,21.463333,2.917007,0.882309,-50.199163,-158.688018,5.426746
0.010000,5.454157,21.460284,2.920947,0.394027,-48.828257,137.090575,5.355070
0.010000,5.453948,21.460631,2.921353,0.040566,-35.346087,1348.217010,5.278303
0.010000,5.452088,21.463872,2.925089,0.373588,33.302209,6864.829658,5.197454
0.010000,5.449697,21.468921,2.930676,0.558671,18.508262,-1479.394765,5.114006
0.010000,5.447716,21.474175,2.936291,0.561532,0.286121,-1822.214107,5.029780
0.010000,5.446688,21.477735,2.939996,0.370527,-19.100526,-1938.664617,4.946716
0.010000,5.446658,21.477733,2.940027,0.003030,-36.749705,-1764.917970,4.866606
0.010000,5.447215,21.472639,2.945151,0.512460,50.943054,8769.275900,4.790876
0.010000,5.447657,21.461440,2.956358,1.120717,60.825739,988.268556,4.720481
0.010000,5.447182,21.443673,2.974132,1.777361,65.664389,483.864930,4.655906
0.010000,5.445044,21.419333,2.998566,2.443422,66.606033,94.164444,4.597242
0.010000,5.440639,21.388738,3.029476,3.091022,64.760064,-184.596940,4.544305
0.010000,5.433540,21.352396,3.066505,3.702832,61.180952,-357.911131,4.496739
0.010000,5.423480,21.310895,3.109209,4.270382,56.755015,-442.593787,4.454098
0.010000,5.410329,21.264828,3.157116,4.790705,52.032327,-472.268793,4.415913
0.010000,5.394061,21.214754,3.209766,5.264988,47.428254,-460.407224,4.381720
0.010000,5.374719,21.161177,3.266727,5.696144,43.115622,-431.263231,4.351090
0.010000,5.352396,21.104534,3.327610,6.088293,39.214929,-390.069319,4.323633
0.010000,5.327211,21.045199,3.392068,6.445854,35.756022,-345.890697,4.299001
0.010000,5.299302,20.983487,3.459799,6.773031,32.717715,-303.830665,4.276893
0.010000,5.268810,20.919660,3.530535,7.073583,30.055195,-266.252021,4.257042
0.010000,5.235879,20.853933,3.604051,7.351611,27.802855,-225.233952,4.239222
0.010000,5.200648,20.786482,3.680148,7.609703,25.809177,-199.367817,4.223234
0.010000,5.163250,20.717451,3.758658,7.851022,24.131951,-167.722594,4.208911
0.010000,5.123813,20.646952,3.839438,8.077978,22.695596,-143.635522,4.196108
0.010000,5.082457,20.575075,3.922364,8.292588,21.460999,-123.459721,4.184702
0.010000,5.039293,20.501889,4.007330,8.496627,20.403827,-105.717172,4.174589
0.010000,4.994428,20.427443,4.094250,8.691976,19.534906,-86.892101,4.165680
0.010000,4.947960,20.351772,4.183050,8.880002,18.802593,-73.231326,4.157903
0.010000,4.899983,20.274895,4.273669,9.061982,18.198022,-60.457133,4.151196
0.010000,4.850583,20.196819,4.366060,9.239100,17.711813,-48.620909,4.145512
0.010000,4.799845,20.117541,4.460185,9.412443,17.334297,-37.751535,4.140813
0.010000,4.747848,20.037045,4.556015,9.583011,17.056808,-27.748932,4.137071
0.010000,4.694667,19.955304,4.653533,9.751763,16.875158,-18.164999,4.134267
0.010000,4.640376,19.872282,4.752730,9.919734,16.797165,-7.799300,4.132395
0.010000,4.585046,19.787932,4.853608,10.087799,16.806457,0.929192,4.131455
0.010000,4.528749,19.702193,4.956177,10.256920,16.912140,10.568363,4.131457
0.010000,4.471554,19.614996,5.060459,10.428141,17.122082,20.994128,4.132423
0.010000,4.413532,19.526256,5.166484,10.602559,17.441833,31.975164,4.134384
0.010000,4.354756,19.435873,5.274297,10.781317,17.875733,43.389934,4.137384
0.010000,4.295300,19.343732,5.383956,10.965885,18.456809,58.107586,4.141482
0.010000,4.235243,19.249697,5.495533,11.157699,19.181465,72.465600,4.146748
0.010000,4.174670,19.153610,5.609119,11.358553,20.085309,90.384444,4.153275
0.010000,4.113672,19.055288,5.724825,11.570675,21.212278,112.696948,4.161174
0.010000,4.052353,18.954512,5.842791,11.796511,22.583544,137.126508,4.170583
0.010000,3.990829,18.851030,5.963181,12.039049,24.253807,167.026351,4.181670
0.010000,3.929235,18.744537,6.086203,12.302188,26.313953,206.014587,4.194639
0.010000,3.867731,18.634675,6.212109,12.590653,28.846511,253.255760,4.209744
0.010000,3.806512,18.521013,6.341210,12.910006,31.935282,308.877161,4.227295
0.010000,3.745821,18.403032,6.473886,13.267608,35.760169,382.488696,4.247673
0.010000,3.685967,18.280102,6.610612,13.672675,40.506702,474.653266,4.271355
0.010000,3.627355,18.151459,6.751979,14.136616,46.394050,588.734784,4.298929
0.010000,3.570525,18.016167,6.898722,14.674318,53.770251,737.620185,4.331133
0.010000,3.516223,17.873095,7.051753,15.303095,62.877738,910.748702,4.368880
0.010000,3.465487,17.720870,7.212210,16.045715,74.261931,1138.419290,4.413307
0.010000,3.419798,17.557898,7.381465,16.925564,87.984896,1372.296442,4.465790
0.010000,3.381277,17.382401,7.561140,17.967453,104.188918,1620.402258,4.527954
0.010000,3.352940,17.192638,7.753007,19.186750,121.929733,1774.081471,4.601576
0.010000,3.338946,16.987381,7.958740,20.573281,138.653054,1672.332067,4.688337
0.010000,3.344637,16.766821,8.179374,22.063386,149.010481,1035.742715,4.789279
0.010000,3.375976,16.533842,8.414451,23.507710,144.432483,-457.799770,4.903950
0.010000,3.399722,16.419977,8.530766,11.631514,-1187.619646,-133205.212902,4.911037
0.010000,3.417989,16.323312,8.629142,9.837525,-179.398899,100822.074677,4.887382
0.010000,3.434165,16.225135,8.728643,9.950122,11.259712,19065.861096,4.864105
0.010000,3.448238,16.125437,8.829329,10.068633,11.851085,59.137270,4.841264
0.010000,3.460201,16.024215,8.931256,10.192658,12.402555,55.147084,4.818915
0.010000,3.470048,15.921468,9.034473,10.321705,12.904682,50.212688,4.797107
0.010000,3.477782,15.817202,9.139026,10.455287,13.358154,45.347188,4.775887
0.010000,3.483406,15.711423,9.244955,10.592890,13.760271,40.211680,4.755294
0.010000,3.486933,15.604141,9.352294,10.733992,14.110217,34.994586,4.735363
0.010000,3.488377,15.495369,9.461076,10.878110,14.411805,30.158832,4.716124
0.010000,3.487759,15.385124,9.571323,11.024714,14.660395,24.858991,4.697603
0.010000,3.485104,15.273421,9.683056,11.173369,14.865548,20.515340,4.679819
0.010000,3.480444,15.160281,9.796293,11.323667,15.029804,16.425589,4.662790
0.010000,3.473814,15.045720,9.911045,11.475204,15.153648,12.384320,4.646527
0.010000,3.465253,14.929760,10.027321,11.627635,15.243160,8.951236,4.631040
0.010000,3.454808,14.812417,10.145128,11.780664,15.302831,5.967129,4.616334
0.010000,3.442526,14.693710,10.264468,11.934035,15.337144,3.431253,4.602414
0.010000,3.428461,14.573656,10.385344,12.087540,15.350478,1.333405,4.589279
0.010000,3.412670,14.452269,10.507754,12.241010,15.347039,-0.343875,4.576931
0.010000,3.395213,14.329561,10.631697,12.394318,15.330807,-1.623252,4.565367
0.010000,3.376154,14.205543,10.757171,12.547373,15.305499,-2.530771,4.554584
0.010000,3.355559,14.080223,10.884172,12.700119,15.274556,-3.094308,4.544581
0.010000,3.333499,13.953605,11.012697,12.852530,15.241133,-3.342295,4.535352
0.010000,3.310045,13.825691,11.142743,13.004611,15.208105,-3.302731,4.526896
0.010000,3.285292,13.696567,11.274219,13.147523,14.291148,-91.695761,4.519214
0.010000,3.259354,13.566405,11.406940,13.272156,12.463337,-182.781122,4.512310
0.010000,3.232355,13.435376,11.540722,13.378196,10.603997,-185.933993,4.506186
