dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,11.002594,10.250173,13.522163,2.092913,-7.963691,2.126373,4.708927
0.010000,11.002514,10.230038,13.542298,2.013510,-7.940286,2.340527,4.707878
0.010000,11.002417,10.210694,13.561642,1.934362,-7.914786,2.550051,4.706878
0.010000,11.002306,10.192150,13.580186,1.854449,-7.991353,-7.656747,4.705924
0.010000,11.002183,10.174406,13.597931,1.774438,-8.001031,-0.967826,4.705016
0.010000,11.002051,10.157447,13.614890,1.695911,-7.852703,14.832804,4.704153
0.010000,11.001911,10.141282,13.631056,1.616637,-7.927439,-7.473573,4.703335
0.010000,11.001766,10.125916,13.646422,1.536613,-8.002351,-7.491174,4.702561
0.010000,11.001617,10.111328,13.661011,1.458895,-7.771888,23.046268,4.701829
0.010000,11.001467,10.097548,13.674792,1.378075,-8.081961,-31.007311,4.701141
0.010000,11.001317,10.084543,13.687798,1.300603,-7.747223,33.473791,4.700495
0.010000,11.001168,10.072342,13.700000,1.220204,-8.039904,-29.268081,4.699890
0.010000,11.001022,10.060913,13.711430,1.142990,-7.721379,31.852462,4.699326
0.010000,11.000880,10.050293,13.722051,1.062106,-8.088402,-36.702281,4.698803
0.010000,11.000744,10.040448,13.731897,0.984553,-7.755275,33.312716,4.698321
0.010000,11.000615,10.031393,13.740953,0.905613,-7.894028,-13.875292,4.697878
0.010000,11.000493,10.023133,13.749214,0.826118,-7.949505,-5.547694,4.697475
0.010000,11.000380,10.015652,13.756695,0.748143,-7.797483,15.202213,4.697111
0.010000,11.000277,10.008954,13.763394,0.669925,-7.821772,-2.428960,4.696786
0.010000,11.000184,10.003057,13.769292,0.589761,-8.016438,-19.466597,4.696500
0.010000,11.000102,9.997942,13.774407,0.511525,-7.823573,19.286552,4.696252
0.010000,11.000032,9.993611,13.778739,0.433160,-7.836515,-1.294229,4.696043
0.010000,10.999973,9.990065,13.782286,0.354685,-7.847478,-1.096254,4.695872
0.010000,10.999928,9.987304,13.785047,0.276121,-7.856456,-0.897852,4.695739
0.010000,10.999895,9.985329,13.787022,0.197486,-7.863447,-0.699100,4.695643
0.010000,10.999874,9.984093,13.788258,0.123631,-7.385487,47.796008,4.695584
0.010000,10.999863,9.983449,13.788902,0.064418,-5.921332,146.415566,4.695553
0.010000,10.999859,9.983200,13.789151,0.024875,-3.954306,196.702547,4.695541
0.010000,10.999858,9.983150,13.789201,0.005011,-1.986359,196.794692,4.695539
0.010000,10.999858,9.983150,13.789201,0.000000,-0.501130,148.522934,4.695539
